id,text,label
2971,"Hàng nhận đúng như hình, chất lượng tốt hơn mong đợi. Đóng gói kỹ, không bị móp méo. Giao hàng nhanh, nhân viên thân thiện. Rất hài lòng, mọi người nên mua nhé ❤️",1
2972,Chất lượng sp hợp với giá tiền,1
2973,"Ps: Shop phục vụ khách hàng tốt, giao hàng tạm nhanh nên có 2 điểm cộng",1
2974,Rẻ đẹp ạ,1
2975,Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,1
2976,Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn Shop phục vụ khá tốt Đáng đồng tiền Thời gian giao hàng nhanh,1
2977,Quá tuyệt so với giá tiền,1
2978,Mặc rất thoải mái thoáng mát,1
2979,Mình rất ưng ý Với sp,1
2980,"Áo cầm lên cảm giác mát, mịn, ngoại trừ áo hơi ngắn ( sẽ đánh giá lại sau khi giặt)",1
2981,"Đóng gói sản phẩm rất đẹp và chắc chắn, nhưng hộp quà 1 góc hơi nát...., giấy bao ngoài cây lăn mặt cũng bị rách...Chất lượng sp tốt, là một món quà ý nghĩa",1
2982,"Tư vấn dễ thương nhiệt tình,hàng đúng hình 100%,đẹp sẽ ủng hộ shop",1
2983,1 cai gi dc còn 1c nhìn phát chán k dám mặc lun bị lỗi như v mà shop con giao,1
2984,"Mua lần thứ hai, tổng cộng đã mua 5 quần tập và 2 áo, rất thích 👍",1
2985,"Mình đặt đỏ mà shop gửi màu gì mình k rõ , trong khi đó cái đầu tiên giao cho mình là đỏ tươi y hình rất chi là đẹp :))) vẫn cho 5 sao ạ",1
2986,Giao hàng nhanh chóng. Đóng gói sản phẩm kĩ lưỡng. Dép mang không trơn trượt. Lần sau sẽ ủng hộ shop tiếp .,1
2987,Shop đóng gói chắc chắn,1
2988,Bạn bán tư vấn nhiệt tình mà áo cũng đẹp nữa,1
2989,Vãi ok mặc mát dễ chịu,1
2990,Quần xinh lắm luôn đó shop 😍 trời ơi mang siêu thoải mái luôn í ❤ Ưng cái quần này cực ❤❤❤🔰 Lần sau có dịp sẽ ủng hộ shop nữa 😘,1
2991,"Quần đẹppp, rất đẹp rất đẹp rất đẹp rất rất đẹppppppppp",1
2992,Thank shop. 😘😘😘,1
2993,Thời gian giao hàng rất nhanh Shop phục vụ khá tốt,1
2994,Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Rất đáng tiền Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,1
2995,- Thời gian giao hàng rất nhanh,1
2996,Áo đẹp ngoài sức tưởng tượng,1
2997,Hàng chất lượng lắm nhé,1
2998,"Siêu đẹp siêu ưngggg,😋😋😋 Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh",1
2999,"Áo len rất hợp để mặc trong áo khoác không quá dày không quá mỏng cũng không bị nhão bai xù, mua 2 cái chất giống nhau không có trường hợp loại này lại chất khác",1
3000,"Shop giao hàng nhanh chóng, hàng đóng gói cẩn thận, Shiper nhiệt tình, ủng hộ Shop cho Shop 5 sao để Shop phát huy thương hiệu của mình và nếu áo bền, chắc sẽ giới thiệu mọi người cùng nhau mua ủng hộ Shop, chúc Shop mua may bán đắt!",1
3001,Săn đc deal xong nhập mã còn có 85k,1
3002,Ao dep,1
3003,"Form rộng chất vải được, giao hàng nhanh",1
3004,Tuy nhiên tủ nhỏ hơn so với ảnh,1
3005,Shop bán hàng có tâm,1
3006,Case đẹp,1
3007,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất tốt,1
3008,Áo đính kimsa đẹp lắm ạ,1
3009,Rất đẹp so với giá tiền,1
3010,"Chất dày đẹp, form hơi nhỏ",1
3011,Chất lượng sản phẩm tuyệt vời Rất đáng tiền Shop phục vụ rất tốt Shop phục vụ rất tốt,1
3012,Chất lượng sản phẩm tuyệt vời áo đẹp giá đẹp ạ.sẽ ủng hộ lâu dài a .mình thấy shop nên trả lời tin nhắn cho khách nhanh hơn,1
3013,"Mẫu mã như hình, chất lượng tốt",1
3014,Shop dễ thương quá,1
3015,"Đóng gói sản phẩm rất đẹp và chắc chắn😊 Chất vải đẹp, hơi rộng xíu, nhưng cũng không sao, rất ok, có quà nữa nè, sẽ ủng hộ shop dài dài á 😋",1
3016,Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn Shop phục vụ rất tốt,1
3017,Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Rất đáng tiền.rất ok nhưng tiếc là mình 52kg k mặc đc size M,1
3018,"K phải đen trắng, Chất lượng sản phẩm tạm được",1
3019,San phẩm giống với hình và rất được,1
3020,Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,1
3021,Rất ok mua hoài vẫn ok,1
3022,Eo hơi rộng nhưng vẫn cho 5 sao vì đẹp :(((❤️,1
3023,Áo rất đẹp.thanks shop 😜😜😜😜😜😜,1
3024,"Quần tốt , rẻ và đẹp quá chừng",1
3025,Thời gian giao hàng max nhanh,1
3026,"Thời gian giao hàng nhanh, chất lượng tốt phù hợp với giá tiền",1
3027,Dáng đẹp.. màu hồng quá đậm so với hình mẫu,1
3028,Giày đẹp <3 Giao nhanh <3,1
3029,Giặt lần đầu chỉ ra màu xíu xiu rồi k ra màu nữa vào những lần giặt sau ❤️❤️,1
3030,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt,1
3031,Túi rất đẹp rất vừa vặn với em Nikon F50 của mình,1
3032,"Rất hài lòng.giá cả ok,đã đặt lần 2 và rất ưng,bạn bè cũng nhờ đặt giùm nữa,sẽ ủng hộ lâu dài.5 🌟",1
3033,Chất lượng đẹp,1
3034,"Chất vải rất đẹp, giao hàng nhanh",1
3035,Bao gói rất kín,1
3036,Giống hình,1
3037,- hàng rất tốt rất đẹp ><,1
3038,Áo đẹp lm ạ k uổng công chờ chất đẹp lm ạ hihi,1
3039,Mặc rất ok,1
3040,"Để mà nói rằng mình đi mua hàng shopee rất nhiều rồi nhưng chưa thấy shop nào mà thân thiện thế này ạ, shop bán hàng chất lượng đóng gói cẩn thận lắm, nên mua nhé mọi người ơi",1
3041,Nhưng thật sự bất ngờ vì chất lượng sp tốt hơn tưởng tượng,1
3042,Nói túm lại mặc vào form đẹp lắm,1
3043,Tránh trùng màu Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
3044,Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tốt Đóng gói sản phẩm rất đẹp và chắc chắn,1
3045,Chất lượng sản phẩm tuyệt vời mỗi tội quần hơn ngắn,1
3046,Hàng Ok lắm,1
3047,Balo vừa vặn xinh xắn như mô tả,1
3048,"Hình như shop giao cho mình đôi cổ trung thành cổ cao lun r🥲🥲. Shop nhiệt tình, giao hàng nhanh. Mn nên mua ủng hộ sốp nhe",1
3049,Mình mua 5 sp thì có 4 sp chất lượng rất ok còn 1 sp quần tất giao sai mình vẫn cho 5 sao nhé,1
3050,"Màu chuẩn, đẹp",1
3051,Rat ung y luon!,1
3052,"Y hình, đẹp",1
3053,"Áo xinh, nhg dưới 50kg mà mặc bị chật :( Chất lượng sản phẩm tốt Thời gian giao hàng nhanh",1
3054,"Áo đẹp như hình, chất vải mịn, tốt",1
3055,So với giá tiền thì áo trên cả tuyệt vời mn nên mua nhé,1
3056,"Áo đẹp ,vải mềm mịn , chủ shop nhiệt tình",1
3057,"Gói hàng cẩn thận, hàng ok , thời gian giao hàng quá lâu",1
3058,"Quần y hệt ảnh và mô tả của shop. Màu quần sáng như trong video của mình nha mn. Mình thấy quần cho nam nên dày dặn hơn mấy quần cho nữ mình từng mua. Chủ shop rep tn nhanh, và tư vấn chuẩn lắm mn, mặc lên đúng kiểu mình muốn. Huhu nói chung là nên muaaaaaaaaaa Giao hàng cũng nhanh nữa",1
3059,Cho 5 sao luôn 😁,1
3060,Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh nhưng hơi nhỏ so với size,1
3061,Áo đẹp... vải mịn... rất tốt nè... sho shop 5* nhé... chỉ có điều shop rep hơi chậm thôi... shop cải thiện thêm nhia...!!,1
3062,Excellent product quality Excellent product quality,1
3063,"Đồ đẹp như mẫu, chủ shop dễ thương, giao hàng nhanh, rất đáng tiền",1
3064,"Áo đẹp, mặc lên rất dễ thương",1
3065,Tặng shop 5 sao +,1
3066,Áo rất xinhh,1
3067,Rất đáng tiền mặc from đẹp như hình mẫu luôn ạ,1
3068,Chất đẹp mỗi tội chiều dài hơi ngắn,1
3069,"Hàng y hình nhé, đường may chất liệu nhìn chắc chắn",1
3070,"So với giá thì chất liệu tất phù hợp nha, chất tất dạng vải mềm mịn lắm và co giãn tốt ạ, ai thích đeo kiểu giày đốc lolita ý ạ nên sắm ngay về để diện tết là quá hợp lý luôn ạ🙌🏻",1
3071,Cổ áo hơi rộng Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt,1
3072,Tất thấm hút mồ hôi chân tốt,1
3073,Màu đẹp nhưng vải hơi mỏng,1
3074,Thời gian giao hàng rất nhanh.Hàng đẹp giống hình tuy hơi ngắn xíu,1
3075,Giao đúng đủ hàng,1
3076,Bestttt,1
3077,Ưng.vẫn đag đặt thêm trong đợt sale,1
3078,"Áo siêu đẹp, mỗi tội luồn dây hơi khó, dây buộc thành nơ thì cũng ngắn quá",1
3079,"Rất ưng ý mẫu mã, chất liệu",1
3080,Rất uy tín,1
3081,"Đường may khá ổn, hơi dài hơn hình mẫu tý",1
3082,Sản phẩm khá ổn,1
3083,Tuyệt vời..,1
3084,"Chất lượng sản phẩm tuyệt vời, Thời gian giao hàng rất nhanh, Shop phục vụ rất tốt, Rất đáng tiền.",1
3085,Áo chất len mềm mịn,1
3086,"Áo rất đẹp, mình rất ưng ý",1
3087,Khi muốn đổi hàng shop rất nhiệt tình tư vấn,1
3088,Giao hàng cũng rất nhanh,1
3089,M nhận đc hàng r bạn ... m chim ưng lắm,1
3090,Love 😍,1
3091,Cặp đẹp hơn nhiều so với mong đợi,1
3092,Form Áo quá rộng so với mình. 48kg cao 1m55,1
3093,Áo đẹp chuẩn hình form rộng mặc thoải mái,1
3094,Rất đáng đồng tiền,1
3095,Chất lượng sản phẩm tuyệt vời Vải dày dặn cực đẹp luôn so với giá tiền,1
3096,Sau này mình sẽ tiếp tục ủng hộ nữa,1
3097,Tặng sop 5 sao,1
3098,Quần đẹp,1
3099,Mũ chất👍,1
3100,M rất thích,1
3101,"Giày xinh cực , chủ shop vừa nhiệt tình vừa dễ thương",1
3102,Vải rất đẹp,1
3103,"Áo y hình luôn nhé, rất đẹp Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền",1
3104,Giao hàng nhanh không thể ngờ,1
3105,"Áo đẹp, giá cả phải chăng",1
3106,"Mua 2 đôi mà 1 đôi bị lỗi, đôi lỗi mang được nhưng không đẹp được như đôi kia",1
3107,Đẹp❤️,1
3108,Giao hàng quá nhanh luôn ạ,1
3109,Chất lượng sản phẩm tuyệt vờ nha; mặc lên người chất thích dã man😊 .chị chủ còn tư vấn nhiệt tình nữa chứ .hihi,1
3110,Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền Chất lượng sản phẩm tuyệt vời,1
3111,"Mình mua giá sale 93k/2 cái, phôm quần rộng rãi thoải mái, nếu đa số đi trên sàn nhà sẽ thấy dài lượm thuộm vì ống quần cũng rộng, nên mình tự sắn lên 1 lai nhìn sẽ gọn gàng hơn, bạn nào đi giày dép cao thì sẽ ok. Với tầm giá này thì quá rẻ, mình mua mặc thay đổi để đưa rước con đi học ở trường, vì GV ko cho phụ huynh mặc quần sọt 🤣, chắc mình phải mua thêm 2 cái quần màu khác nữa quá.",1
3112,"Áo rất vừa, shop tư vấn chuẩn thật",1
3113,Áo rất đẹp và hợp túi tiền ❤ chất lượng thì khỏi phải bàn ❤👌👌 quá ok,1
3114,"Áo ok, mặc cũng khá thoải mái, nhẹ nhàng",1
3115,Với giá rẻ nữa nên hoàn toàn xứng đáng 5*,1
3116,Vay qua dep,1
3117,Chất luợng sp tốt,1
3118,Áo mẹ đẹp hơn cả,1
3119,Tất cả đều ok shop có tâm và uy tín ... nhất năm,1
3120,"Chất vải mát, dáng ổn nhưng chỉ thừa nhiều quá",1
3121,"Bạn chủ tư vấn khá nhiệt tình. điểm cộng cho bạn ở khoản này và rep tin nhắn rất nhanh, lịch sự",1
3122,Vải y hình,1
3123,"Đã mua được ở shop tổng cộng 7 cái quần và lần nào cũng rất rất ok chất lượng quần rất ok ko phải chê luôn,lần này mik mua 4 quần và 1 áo trắng như trong hình đẹp lắm nha🤩",1
3124,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh vải dày dặn,1
3125,Phục vụ chứ đáo nữa ak,1
3126,"Chất lượng ok, chủ shop rất nhiệt tình, thời gian giao hàng nhanh, ngoài ra còn đc gửi tặng lời chúc và móc khoá rất đẹp",1
3127,"Rất đẹp,cám on bạn",1
3128,Mặc đã hơn mấy áo 2 trăm ngàn e mới mua 😂,1
3129,Đóng gói sp đẹp. ❤❤,1
3130,Đág nhẽ cho 5* vì chất lượng nhưng shop gửi sai hàng mà ib k tl,1
3131,"Vải hơi mỏng nhưng so với số tiền là ok rồi ạ, tuy nhiên da mình hơi đen nen mặc màu hồng này k đc đẹp hi",1
3132,Phù hợp với tiền,1
3133,Sản phẩm chất lượng tốt,1
3134,"Vải đẹp lắm luôn , co dãn thoải mái nua , giao hàng lại nhanh, mình rất hài lòng ❤❤",1
3135,Nhưng khi mở hàng ra r thì ms thấy cực ưng,1
3136,Rat tố,1
3137,Sau khi buộc sẵn dây lại 1 cách tử tế thì chiếc quần đã đẹp hơn rất nhiều :))) mặc rõ sexy,1
3138,Mọi người yên tâm mua đồ ở shop nhé ❤️ thời gian giao hàng cũng nhanh nữa,1
3139,Chất lượng sp rất tốt ❤️❤️❤️,1
3140,Chất tượng phù hợp với túi tiền,1
3141,"Có điều là chiều ngang chỉ 17cm chứ không phải 19, nhưng bù lại bên trong khá rộng",1
3142,"Áo chất ổn, vải mát, size M hơi dài chút, giao hàng nhanh so với mình nghĩ shop tư vấn rất nhiệt tình 😍",1
3143,"Chân mình size 35, mang 36 của shop là vừa lun ạ. Dép mỏng nhẹ, giá tốt",1
3144,Chất lượng sản phẩm tuyệt vời Đep y hình,1
3145,Vải không bay màu sau lần giặc đầu tiên,1
3146,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.👍👍👍,1
3147,"Giá rẻ, giao hàng nhanh, chất đẹp, giá bên ngoài có chỗ bán tới 110k/ quần ý, cảm ơn shop",1
3148,Giày hơi rộng so với size,1
3149,Nhưng bù lại chất lượng rất xứng với đồng tiền,1
3150,"Vải đẹp, đường may ổn, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh",1
3151,Cho shop 10 sao luôn ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,1
3152,Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn Đóng gói sản phẩm chắc chắn Đóng gói sản phẩm chắc chắn,1
3153,"Chất lượng sản phẩm tốt, giống hình",1
3154,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.Hàng bao đẹp ạ,1
3155,Đóng gói sp đẹp chắc chắn,1
3156,"Giao hàng nhanh, đóng hộp chắc chắn, đẹp như hình, dép êm chân",1
3157,"Áo y hình, chất hơi cứng nhưng nói chung nhìn rất ưng",1
3158,K chê đi đâu đc,1
3159,"Hag zua dep,zua re. .",1
3160,"Áo đẹp cực, rẻ mà đẹp, he he",1
3161,Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Vải hơi mỏng xíu xiu nhưng k sao,1
3162,Chất lượng sản phẩm tốt. phù hợp với giá tiền,1
3163,Hnvcc,1
3164,Nhan lai duoc san phan tot,1
3165,Màu siêu xinh,1
3166,Giày đẹp y hình,1
3167,"Shop phục vụ rất tốt, tuy mình nhận nhầm hàng nhưng chất vải và đường may rất đẹp ❤️",1
3168,"Áo siêu đẹp, y như hình luôn, luôn cập nhật mẫu mới nhé shop, m sẽ ủng hộ tiếp 👍👍👍",1
3169,"Váy rất đẹp, chất voan mịn, cô chủ tư cấn nhiệt tình",1
3170,"Thời gian giao hàng rất nhanh, chất len k mềm mấy phù hợp giá tiền",1
3171,Thái độ rất tốt đánh giá shop 5* nhé,1
3172,Áo đẹp vải tốt.... khuyết điểm duy nhất là may tay áo 2 bên HK đều,1
3173,Chất lương sản phẩm tuyệt vời,1
3174,Vậy mà mới 3 ngày đã vô được nút thứ 2 rồi,1
3175,Ưng lắm nha shop 😍😍,1
3176,Nhưng cái này do lỗi mình không hỏi shop trước nên thôi vẫn cho 5 sao,1
3177,Vải đẹp Do ạ trắng sáng luôn ý,1
