Review,Label_number,Label_text
"thứ nhất đặt 1 màu gửi 1 màu thứ 2 quần khác hoàn toàn trên ảnh thứ 3 nhìn quần muốn dục mẹ sọt rác chỉ thì lưa thưa",0,neg
"đúng không trả lời phản ánh",0,neg
"đen mua về không ảnh không cả có túi trong",0,neg
"không có tai nghe shops bịp",0,neg
"đặt hàng cả tháng trời không giao hàng. mua đôi khác đi rách ra cả rồi mới giao đến. khách hàng 2 3 hôm không nhận thì huỷ. đúng ra không thèm nhận nữa",0,neg
"đeo vô khó kinh khủng ức chế khinh",0,neg
"baor cửa hàng cho đục mà không cho",0,neg
"không cửa hàng đăng, mẫu rất xấu",0,neg
"mua nhiều lần đồ ở đây rồi nhưng tới mẫu này lại thất vọng cực thấy chất 6 màu cũng 6",0,neg
"dây đeo hay bị tuột mua mai về đi với lọt bồn cầu luôn",0,neg
"quá tệ đặt pin maxel mà giao pin gì thế cửa hàng?",0,neg
"đồng hồ dỏm, bằng nhựa, không nên mua",0,neg
"tất mỏng ấy em không nghĩ nỏ mỏng như này mà màu vàng kem cứ bị làm sao ấy dị dị",0,neg
"quá tệ chưa được một tháng đã không sử dụng được",0,neg
"vải trắng kem dây buộc bị lỗi bung chỉ tùm lum và khắc phục chỉ có cắt luôn cả hai đầu dây, nhưng cắt như vậy thì lâu dài phần đầu dây sẽ tiếp tục sẽ bung",0,neg
"vải trắng không đúng eo ơi tất mỏng lắm luôn ấy. loại này dễ xù với dễ nhão vải cực kì. này chắc 1 ngày 1 đôi quá. phí tiền",0,neg
"ultr mua về không xài được nhìn thì cũ nát ra!",0,neg
"xấu vải cứng đường khâu xấu. không giống như trên hình",0,neg
"được lvr trắng đặt lvr vàng mà lại về lvr trắng",0,neg
"khui ra tai nghe bị đứt dây",0,neg
"hình ảnh mang tính mình hoạ. giao khá là nhanh. tuy nhiên giao không đủ số lượng . xem lại cách bán hàng nhe cửa hàng",0,neg
"coi chịu nổi không. cho 2 lần sau nhớ kiểm hàng trước kho giao",0,neg
"vải quá mỏng, chất lượng thấp, đi nắng vẫn hấp thụ nắng, giá rẻ nhưng không đáng tiền, không nên mua, đeo form xấu",0,neg
"xui thôi ngay cái bị hư",0,neg
"cũng đầm don gian kết nối có lúc chập choạng, có lúc không kết nối được, lúc thì rất êm mặc dù đã sạc đầy đủ rồi nhé!",0,neg
"cửa hàng giao nhầm loại cho mình thì phải, dùng thì mình chưa cắm nên chưa biết sao",0,neg
"mình đặt kích cỡ mình 45 đến 5 không mà sao rộng quá như q",0,neg
"cửa hàng giao nhầm áo cho em rồi ạ, giao cho em cái áo rẻ hơn cái áo em mua nữa, dáng áo xấu tệ, vải thì khỏi bàn luôn",0,neg
"không giống trong hình kém giống",0,neg
"không giống màu. mà xấu kinh khủng. chat liệu tệ ơi là tệ",0,neg
"tôi vẫn chưa nhận được được pin, đề nghị người bán kiểm tra",0,neg
"đặt 6k mà cửa hàng giao đòi 80k chất lượng thì kém chả được gì cả",0,neg
"kem vãi bố thấy không giống với hàng trên live",0,neg
"chất lương hoi rè. sac đầy nghề được hơn 2 tiếng",0,neg
"trên hình thì tất dày còn ngoài thì mỏng không giống như trên hình",0,neg
"giống như lừa người ta vậy. không chỉnh giờ được gì hết. ai mua đồ cửa hàng này để ý nha",0,neg
"kết nối hơi lâu không ổn về đến nơi thì hỏng mất một bên không nghe được gì một bên còn lại thì vẫn ổn, được mỗi màu đẹp",0,neg
"đặt màu đen giao màu xám hàng 1 lớp nha mọi người, thấy áp được mã giảm sâu quá nên làm ăn bát nháo à?",0,neg
"cửa hàng bán như vậy sao mà đeo ae ai mua nên cân nhấ cửa hàng này",0,neg
"be vải vải quần mỏng xấu, quần nhiều chỉ thừa, vải nhăn nhúm. so với giá là hơi đắt, nói chung là không ưng",0,neg
"giao hàng không . mình đặt 1 áo nam kích cỡ l cho chồng, và 1 áo nữ. tuy nhiên cửa hàng gửi 1 chiếc kích cỡ đại, 1 chiếc kích cỡ l. giờ mình mặc thùng thình như váy luôn",0,neg
"chưa gì đã xước",0,neg
"đúng với miu tả kích cỡ quá lớn không vừa phần mặt dây trầy xước phần loro chỉnh đeo không được theo tui là không nên mua như cào vậy",0,neg
"giao thiếu áo nói cửa hàng giao mà tới giờ vẫn ch giao cho mình cửa hàng làm ăn vậy mốt không ai mua đâu",0,neg
"không co giãn 4 chiều sản phẩm tệ quần bị lỗi rách 1 lỗ",0,neg
"mac được 1 hôm bung chỉ",0,neg
"êm, mượt mà muot, êm nhưng mà test chưa nhiều rách rồi, sd 2 ngày",0,neg
"đúng mẫu kém không phải da được như lòn",0,neg
"kém lỗi đen hàng không",0,neg
"vải mỏng bung chỉ vài chỗ",0,neg
"vải co dãn kém, chất vải xấu",0,neg
"ổn 7 10 ổn màu trắng đẹp. dây màu hồng bị lỗi hay gì á. kiểu tô màu lên không đều á. không",0,neg
"giong bac bac dây chuyền viên trai thì ổn nhưng cái ngôi sao làm nhìn xấu",0,neg
"sản phẩm không đúng quảng cáo. hình thức không giống giới thiệu, chưa nói đến chất lượng. giá tiền như thế nên không dám đòi hỏi cao. nhưng quảng cáo sai như này là không thích tẹo nào",0,neg
"không đúng như miêu tả, quá tệ",0,neg
"sai với hình ảnh mô tả",0,neg
"hàng thừa nhiều chỉ, đường may xấu, đứt chỉ, tuột chỉ. giao hàng quà tặng thiếu so với đơn hàng đã báo. báo quà tặng 7, giao có 5 cái. nói chung không",0,neg
"giao sai mẫu đặt 2 nỉ dày gửi 1 dày 1 mỏng",0,neg
"vãi hàng vậy cũng bán, rảnh không có việc làm hay gì đi bán may cái hang tào lao",0,neg
"quá chật mọi người có mua thì tăng kích cỡ lên cỡ 3, 4 kích cỡ. chứ không tốn tiền tốn của. cửa hàng thì đúng nhất. kích cỡ giày nhỏ là lỗi của khách nhé. nhắn cửa hàng thì cửa hàng lại bảo là mình ép do lỗi của cửa hàng. huhu. có rảnh quá không ạ! vans mình mua 42 thì mình nói 42. mình nói láo làm gì ta. cửa hàng cũng vô lí quá nè",0,neg
"đừng nên mua, đồng hồ mo hình",0,neg
"giờ hiện không đúng và bị lag",0,neg
"sai mẫu khác hoàn toàn đừng ai dại nữa",0,neg
"ổn ổn túi bị méo cong vào hai bên không ổn lắm",0,neg
"tại sao mua màu trắng đen mà lại giao hành xanh tím thế làm ăn kì thế!",0,neg
"áo bị nguyên vệt tối màu dơ ở cổ thất vọng vô cùng luôn áo mới mà cũng bị vậy",0,neg
"hàng về tung toé hết ra luôn",0,neg
"giảm không đúng vãi giảm",0,neg
"ghi 1 trắng trơn, 1 đen mà giao hàng 2 đen",0,neg
"hàng bị lỗi quá nhiều mong chủ cửa hàng xem lại",0,neg
"đ hiểu sao mua về đúng 1 hôm thì tịt cm 1 bên cạch mặt cửa hàng, chả nhẽ đòi hoàn tiền 13k",0,neg
"mau 2 cái mà cửa hàng gửi có 1 cái",0,neg
"sản phẩm quá tệ quá tệ",0,neg
"sản phẩm kém chất lượng so với mô tả, mặt và dây đồng hồ trầy xước, móp nghiêm trọng. sản phẩm giống như đã qua sử dụng. liên hệ với cửa hàng thì cửa hàng phản hồi rất chậm. nếu có ý định mua về để vứt sọt rác thì nên chọn. thân",0,neg
"vẫn hiện số, mà bấm hoài không được, nó không có khớp với điều hoà, mặc dù cửa hàng đã hướng dẫn rồi bấm vẫn không được, tốn tiền",0,neg
"hàng mã lên rẻ vậy",0,neg
"quá tệ không chạy được đây là gửi mô hình không phải đồng hồ",0,neg
"áo thì đẹp, nhưng mua mọi người nên. cân nhắc số kích cỡ của pé, pé mình cao 1m32 2kg cửa hàng tv lấy chuẩn kích cỡ nhưng mình tăng 1 kích cỡ mặc vẫn ngắn, liên hệ cửa hàng đổi kích cỡ nhưng nay nữa là 4 hôm vẫn không thấy cửa hàng lên đơn lại cũng không kiểm tra tn, nếu không đổi được thì cửa hàng cũng phải nói cho mình biết còn đặt cái khác chứ im lặng như vậy thì cũng không biết sao",0,neg
"chất lượng tệ, không đúng như mẫu",0,neg
"hàng trôi nổi không rõ nguồn gốc, không nên mua",0,neg
"mình mua về dùng được 1 tuần rồi cái tự nhiên cắm vào điện thoại không nghe được gì luôn, mình. n nên cân nhắc kĩ trước khi mua hàng này về!",0,neg
"sản phẩm mỏng dính thất vọng vì vậy mà không cần phải có một số tài khoản của bạn sẽ có một số tài khoản của bạn",0,neg
"sản phẩm này tui chê nặng",0,neg
"không biết nâu không biết làm s nhưng đồng hồ hay bị chết",0,neg
"đồng hồ 2 này chạy sai 8 tiếng",0,neg
"không đúng lắm không đẹp nâu đồng hồ quá bé, dùng cho trẻ con thì còn được, đáng nhẽ nói đồng hồ dành cho trẻ em thì đúng hơn",0,neg
"ổn vải đen không nên mua màu be nha cả nhà, bên ngoài nó là màu vàng trông rất xấu, khó hiểu lắm, trông kì ghê á",0,neg
"quá buồn ơi là buồn ít ra nó cũng giống giống tí mà gửi người ta như này có chết không",0,neg
"giao thiếu sản phẩm, y chị giải quyết hoàn tiền thì tl rất chậm, y chị video unbox thì cũng gửi nhưng không được hoàn luôn mà còn làm khó này kia, mình y chị cửa hàng gửi vid đóng gói hàng thì cửa hàng không đoái hoài gì. làm ăn rất chán. đọc mấy đánh giá 1s của cửa hàng này cũng đủ hiểu như thế nào",0,neg
"không túi quá nhỏ",0,neg
"trên ảnh là cặp bấm bật nhưng hàng về không có một cái nào như vậy, toàn là cặp kẹp, mình không muốn cho bé dùng cặp kẹp vì khi ngã kẹp cứng sẽ gây nguy hiểm",0,neg
"ổn ổn ổn giao đồ mà rách tươm thế này còn gì đồ xài cửa hàng chú ý",0,neg
"đặt 2 chiếc. 1 chiếc dùng được, 1 chiếc mở ra đã vỡ tanh bành",0,neg
"mong xấu không dung với mo ta san pham kem",0,neg
"Nói chung trải nghiệm khá tệ, dùng được khoảng 2 tiếng thì hết pin. Khi cắm sạc thì kêu xè một tiếng rồi tắt hẳn, sau đó không sạc được nữa. Nhắn tin cho cửa hàng nhưng không thấy phản hồi nên khá thất vọng",0,neg
"đặt kích cỡ l thì giao kích cỡ mình chật, chỉ thừa còn nhiều",0,neg
"bị xước rất nhiều",0,neg
"giao không đúng mẩu vải mỏng",0,neg
"6 quan 3 quan vừa 3 quần không mặc được? mấy cỡ vậy cửa hàng",0,neg
"tệ trước đó mình dùng củ và cáp sạc nhanh cho ip, nhưng sau đó cáp bị hỏng nên đặt cáp của cửa hàng, hiện tại thấy sạc vào chậm như sạc thường mặc dù dùng củ sạc nhanh và còn có dấu hiệu tụt pin chứ không tăng pin, mọi người lưu ý xem có ai có dấu hiệu giống mình không",0,neg
"cửa hàng gửi cho cái mô hình",0,neg
"màng hình bị lỗi, 1 bên tai nghe không nghe được thất vọng gì đâu á",0,neg
"lừa đảo! kết nối được nhưng không nghe được",0,neg
"hàng không về tới người đặt chưa nhận được hàng mà đã thông báo là nhận được hàng",0,neg
"cửa hàng giao thiếu đồ liên hệ thì cửa hàng làm lơ, không trả lời",0,neg
"hàng không ảnh quảng cáo set 2 nhẫn mà nhận có 1 nhẫn",0,neg
"đặt trắng giao đen chất lượng kém định không lấy",0,neg
"vải xanh cửa hàng giao hàng lỗi mà mình đã xé tem và ngâm nước nên kêu cửa hàng giảm tiền cửa hàng đồng ý rồi mà im ru thái độ chăm sóc khách hàng tệ quá 30k không là gì mà mình đã không muốn mất lòng tin để sau còn ủng hộ cửa hàng mà nhân viên cửa hàng làm việc thờ ơ quá",0,neg
"mình đặt bộ này cửa hàng giao bộ khác tính đổi trả hàng nhưng ngại phải đợi lại thôi",0,neg
"tất mỏng dính xấu",0,neg
"không không đúng khẩu trang có thấy quần đâu",0,neg
"không màu khác vải thô bị nhăn khá xấu nhỏ mọi người nên cân nhắc",0,neg
"sản phẩm sai mô tả đặt vớ cao gia vớ trung. đặt hai cái trắng khác lôg giao i sì shope làm ăn rõ chán. không có lần 2",0,neg
"đúng mùa nắng thì không nên dùng khẩu trang này mỏng không nên mua",0,neg
"vừa dùng được hôm hỏng đúng",0,neg
"không nghe được tồi tệ ui đừng mua mọi người ơi, nghe được 2ph nóng tai lắm, không thèm rep khách hàng, cứ sáng không tắt được",0,neg
"mua 2 cái thì 1 cái không chạy. bận không kiểm tra hàng được thanh toán tiền luôn. bọn chó chết",0,neg
"cửa hàng làm ăn không uy tín, hàng gửi lỗi mà nhắn tin cứ rep dạ dạ, dạ cái cù lôi, đã bảo micro không hát được mà cứ dạ dạ, sai không tìm cách khắc phục mà cứ lẫn tránh cho qua chuye n vậy mà vẫn tồn tại được hay thật, thua",0,neg
"đặt x4 đôi mà giao có x2 làm ăn chán lần này lần cuối sẽ không có lần sau mua cửa hàng này chắc do đơn 0 đồng nên bị đây mà mọi người mua thì nhớ kiểm tra kỹ nhé đừng đừng để giống mình không ai hỗ trợ đâu",0,neg
"cặp quá xấu vãi mỏng tèo",0,neg
"có một số cái còn rách nên cửa hàng chấn chỉnh ngay",0,neg
"vải đẹp không be tab trên tay áo may lệch khá nhiều, còn sót lại kha khá chỉ thừa",0,neg
"hàng thật như đồ chơi con nít. thay đổi bất ngờ trong đội hình cast, trong đó cái tên quang trung khiến dân tình không khỏi ngơ ngác, ngỡ ngàng và bật ngửa. quan",0,neg
"như đồ chơi trẻ con không lên mua",0,neg
"hàng giao nhanh, nhưng cửa hàng rất vô duyên. đã dặn kỹ là che tên sản phẩm nhưng vẫn không che? lần đầu tiên mua hàng online mà bực mình với khâu đóng hàng của cửa hàng như thế này",0,neg
"không xứng đáng với giá tiền. không vì đã không đầy đủ",0,neg
"không hiểu sao lại có cái suy nghĩ không có hàng mà vẫn cố gửi đi làm gì không biết tốn thời gian, đặt 3 cái giao sai 2 cái, quà tặng cũng không có vậy thì thêm vô làm gì vậy?",0,neg
